BANgentrifying_twitter,,,,,,,,,,,,,,,,,,,,,,,,
sfm_id,created_at,created_at_date,twitter_id,screen_name,followers_count,friends_count,retweet_count,hashtags,in_reply_to_screen_name,mentions,twitter_url,is_retweet_strict,is_retweet,action,target,attachments,location,other info,geocoordinates,text,url1,url1_expanded,url2,url2_expanded
413178,2018-02-01T18:30:17Z,02/01/2018,959131806158262272,BANgentrifying,894,236,2,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/959131806158262272,TRUE,TRUE,d,h,"o, form","104 Empire Boulevard, Crown Heights, Brooklyn, NY","Equality for Flatbush, https://equalityforflatbush.tumblr.com/post/170381827432/action-alert-for-104-empire-blvd-caribbean-family",,RT @EqualFlatbush: FLOOD Isaac Pollack with calls : (347) 680.5393! Demand Notorious Slumlord Isaac Pollack provides a new stove and fridge…,,,,
413179,2018-02-01T18:30:13Z,02/01/2018,959131790572244994,BANgentrifying,894,236,2,IsaacPollack,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/959131790572244994,TRUE,TRUE,c,h,"o, video","104 Empire Boulevard, Crown Heights, Brooklyn, NY","Equality for Flatbush, https://equalityforflatbush.tumblr.com/post/170381827432/action-alert-for-104-empire-blvd-caribbean-family",,RT @EqualFlatbush: #IsaacPollack has a long history of forcing tenants to go w/out working stoves or fridges :  VIDEO: Crown Heights: Disab…,,,,
413180,2018-02-01T18:30:10Z,02/01/2018,959131780140929024,BANgentrifying,894,236,2,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/959131780140929024,TRUE,TRUE,d,h,"o, video","104 Empire Boulevard, Crown Heights, Brooklyn, NY","Equality for Flatbush, https://equalityforflatbush.tumblr.com/post/170381827432/action-alert-for-104-empire-blvd-caribbean-family",,RT @EqualFlatbush: Please circulate the Videos Documenting Tenant Harassment  by Slumlord Isaac Pollack : 1/11/18 : Slumlord Isaac Pollack…,,,,
413181,2018-02-01T18:30:08Z,02/01/2018,959131768598261760,BANgentrifying,894,236,7,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/959131768598261760,TRUE,TRUE,d,h,"o, retweet","104 Empire Boulevard, Crown Heights, Brooklyn, NY","Equality for Flatbush, https://equalityforflatbush.tumblr.com/post/170381827432/action-alert-for-104-empire-blvd-caribbean-family",,RT @EqualFlatbush: 2/1/18 Action Alert for 104 Empire Blvd: Caribbean family has not had a working stove or fridge since 2016!!! FLOOD  Isa…,,,,
413182,2018-01-31T23:47:09Z,01/31/2018,958849160614174720,BANgentrifying,894,236,3,,,"@audrelorde, @brooklynmag",http://twitter.com/BANgentrifying/status/958849160614174720,TRUE,TRUE,"o, interview",g,p,"565 Bushwick Avenue, Brooklyn, NY",RiseBoro Community Partnership,,"RT @audrelorde: 30 Under 30, Class of ’18: Food Justice Organizer, Ashleigh Eubanks https://t.co/3BfzTEPDMp via @brooklynmag",https://t.co/3BfzTEPDMp,http://www.bkmag.com/2018/01/17/30-under-30-class-18-ashleigh-eubanks/,,
413183,2018-01-31T23:46:17Z,01/31/2018,958848945421250560,BANgentrifying,894,236,9,,,@BAJItweet,http://twitter.com/BANgentrifying/status/958848945421250560,TRUE,TRUE,c,c,p,"New York, NY","Baji, http://baji.org/",,"RT @BAJItweet: We're looking for more people to join our team and be advocates for social, racial and economic justice! Learn about our cur…",,,,
413184,2018-01-31T23:46:12Z,01/31/2018,958848922025385985,BANgentrifying,894,236,3,SOTU,,"@BAJItweet, @angelarye, @opalayo",http://twitter.com/BANgentrifying/status/958848922025385985,TRUE,TRUE,d,g,"o, advertisement",none,"Baji, http://baji.org/",,RT @BAJItweet: .@angelarye’s #SOTU will be featuring our executive director @opalayo and a panel of experts to discuss how the Trump admini…,,,,
413185,2018-01-31T23:45:41Z,01/31/2018,958848794711425024,BANgentrifying,894,236,6,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/958848794711425024,TRUE,TRUE,d,c,"o, description","104 Empire Boulevard, Crown Heights, Brooklyn, NY","Equality for Flatbush, https://equalityforflatbush.tumblr.com/post/170381827432/action-alert-for-104-empire-blvd-caribbean-family",,RT @EqualFlatbush: please post widely  Equality for Flatbush needs legal interns to work closely with attorneys to prep for a major lawsuit…,,,,
413186,2018-01-31T23:45:37Z,01/31/2018,958848778185969664,BANgentrifying,894,236,2,Brooklyn,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/958848778185969664,TRUE,TRUE,c,c,p,"Brooklyn, NY","Before It's Gone, https://beforeitsgone.co/",,RT @EqualFlatbush: Check out the latest on https://t.co/BefsG8lOza  the 1st social media platform celebrating #Brooklyn &amp; fighting #gentrif…,https://t.co/BefsG8lOza,http://www.beforeitsgone.co,,
413187,2018-01-31T23:45:34Z,01/31/2018,958848762503409664,BANgentrifying,894,236,4,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/958848762503409664,TRUE,TRUE,d,h,f,"104 Empire Boulevard, Crown Heights, Brooklyn, NY","Equality for Flatbush, https://equalityforflatbush.tumblr.com/post/170381827432/action-alert-for-104-empire-blvd-caribbean-family",,RT @EqualFlatbush: Urgent Fundraising Challenge - Help us reach $14K by Feb 1st so can pay for private housing lawyers. We have unregulated…,,,,
413188,2018-01-31T23:45:18Z,01/31/2018,958848696229285894,BANgentrifying,894,236,10,,,@yeampierre,http://twitter.com/BANgentrifying/status/958848696229285894,TRUE,TRUE,c,c,up,"Vieques, Puerto Rico","Climate Justica Alliance, https://climatejusticealliance.org/our-power-puerto-rico/",,RT @yeampierre: In https://t.co/Fu1YKfRQoW where locals are being denied access to transportation &amp; are being displaced by arrogant gentrif…,https://t.co/Fu1YKfRQoW,http://Vieques.PR,,
413189,2018-01-31T23:45:12Z,01/31/2018,958848673047334912,BANgentrifying,894,236,7,,,"@deaton_jeremy, @NexusMediaNews",http://twitter.com/BANgentrifying/status/958848673047334912,TRUE,TRUE,c,h,p,"Brooklyn, NY","Nexus Media News, https://nexusmedianews.com/",,"RT @deaton_jeremy: My new story for @NexusMediaNews: Cutting pollution and building parks drives up property values, spurring gentrificatio…",,,,
413190,2018-01-31T23:43:47Z,01/31/2018,958848313582899202,BANgentrifying,894,236,3,1231BroadwayTA,,"@BKAlegal, @MaydaySpace, @BANgentrifying, @EqualFlatbush, @CUFFH",http://twitter.com/BANgentrifying/status/958848313582899202,TRUE,TRUE,c,h,up,"1231 Broadway, Brooklyn, NY",B.A.N.; https://bangentrification.org/,,RT @BKAlegal: Thanks to all community partners: @MaydaySpace @BANgentrifying @EqualFlatbush @CUFFH for supporting the #1231BroadwayTA yeste…,,,,
413191,2018-01-31T23:43:30Z,01/31/2018,958848241931603968,BANgentrifying,894,236,6,NYC,,@thebridgebk,http://twitter.com/BANgentrifying/status/958848241931603968,TRUE,TRUE,c,o,p,"Brooklyn, NY",The culprits of gentrifying Brooklyn,,"RT @thebridgebk: #NYC's foremost gadfly on gentrification, Jeremiah Moss, sorts out who the culprits are. In our excerpt from his book Vani…",,,,
413192,2018-01-31T23:43:06Z,01/31/2018,958848142233014272,BANgentrifying,894,236,6,"Brooklyn, BrooklynIsNotforSale",,,http://twitter.com/BANgentrifying/status/958848142233014272,FALSE,FALSE,d,c,o: event,"Brooklyn, NY",Brooklyn is not for sale! https://t.co/4qj0OY6Q0I?amp=1,,The next The #Brooklyn Anti-gentrification Network - BAN Meeting is 2/19 7pm !  https://t.co/4qj0OY6Q0I #BrooklynIsNotforSale,https://t.co/4qj0OY6Q0I,https://www.facebook.com/events/334535757060881/,,
413193,2018-01-31T23:42:24Z,01/31/2018,958847968408428544,BANgentrifying,894,236,184,,,@yeampierre,http://twitter.com/BANgentrifying/status/958847968408428544,TRUE,TRUE,c,g,o : none,Puerto Rico/Fema,,,"RT @yeampierre: 1/3 of Puerto Rico is still in the dark &amp; FEMA will ""officially shut off"" tomorrow . The democrats should stand up and yell…",,,,
413194,2018-01-05T04:59:46Z,01/05/2018,949143363227344897,BANgentrifying,894,236,7,,,"@BKBailFund, @NYGovCuomo",http://twitter.com/BANgentrifying/status/949143363227344897,TRUE,TRUE,c,g,o: none,"Brooklyn, NY",Brooklyn Community Bail Fund,,"RT @BKBailFund: ""Bail system is biased against the poor... that is the painful truth"" - We agree @NYGovCuomo! That is while we'll keep push…",,,,
413195,2018-01-05T04:59:42Z,01/05/2018,949143344873029633,BANgentrifying,894,236,7,,,@BKBailFund,http://twitter.com/BANgentrifying/status/949143344873029633,TRUE,TRUE,c,g,o: none,"Brooklyn, NY",Brooklyn Community Bail Fund,,"RT @BKBailFund: Individuals are 9X as likely to plead guilty to a misdemeanor, and the collateral consequences of a jail sentence and crimi…",,,,
413196,2018-01-05T04:58:25Z,01/05/2018,949143021018230786,BANgentrifying,894,236,3,OurPowerPRNyc,,"@bricesdad, @uprose",http://twitter.com/BANgentrifying/status/949143021018230786,TRUE,TRUE,c,c,up,"Union Square, NY",#OurPowerPRNYC,,RT @bricesdad: .@uprose Nyeisha Mallett leads us in chants at the #OurPowerPRNyc event at Union Square https://t.co/wEkQB5Ytjb,,,,
413197,2018-01-05T04:58:17Z,01/05/2018,949142989204410368,BANgentrifying,894,236,7,OurPowerPR,,"@UPROSE, @UPROSE, @CJAOurPower",http://twitter.com/BANgentrifying/status/949142989204410368,TRUE,TRUE,d,c,o: video,Puerto Rico ,#OurPowerPRNYC,,RT @UPROSE: .@UPROSE is part of the #OurPowerPR national campaign launched by the @CJAOurPower &amp; our allies both nationally &amp; in NYC - our…,,,,
413198,2018-01-05T04:57:43Z,01/05/2018,949142845637603329,BANgentrifying,894,236,294,NYPD,,@LegalAidNYC,http://twitter.com/BANgentrifying/status/949142845637603329,TRUE,TRUE,c,I,up,NYC ,Legal Aid Society NYP arrests,,"RT @LegalAidNYC: The #NYPD arrested 11,557 of our clients in 2017 for jumping a turnstile - a basic crime of poverty that can lead to depor…",,,,
413199,2018-01-05T04:57:39Z,01/05/2018,949142831288934400,BANgentrifying,894,236,9,,,"@TheNYFoundation, @BAJItweet, @TheAtlantic, @JeremyR",http://twitter.com/BANgentrifying/status/949142831288934400,TRUE,TRUE,c,g,up/ p(broken link),NYC ,The NY foundation,,RT @TheNYFoundation: @BAJItweet report shows how Black undocumented immigrants are disproportionately targeted via @TheAtlantic by @JeremyR…,,,,
413200,2018-01-05T04:57:34Z,01/05/2018,949142809658798080,BANgentrifying,894,236,6,,,"@TheNYFoundation, @DesisRisingUp, @BAJItweet, @Medium, @dviye",http://twitter.com/BANgentrifying/status/949142809658798080,TRUE,TRUE,c,c,up / p,NYC ,The NY Foundation,,RT @TheNYFoundation: Groups like @DesisRisingUp and @BAJItweet highlight a year of solidarity in resistance movements via @Medium by @dviye…,,,,
413201,2018-01-05T04:56:59Z,01/05/2018,949142660127666178,BANgentrifying,894,236,5,CuomosHousingCrisis,,"@shiksawife, @NYGovCuomo",http://twitter.com/BANgentrifying/status/949142660127666178,TRUE,TRUE,c,g,o: video,"New York State Captial, Albany NY",,,"RT @shiksawife: We’re here, and it’s about to get loud. @NYGovCuomo #CuomosHousingCrisis https://t.co/kYBQE0n3D1",,,,
413202,2018-01-05T04:56:54Z,01/05/2018,949142639080759296,BANgentrifying,894,236,17,,,"@JLopez_MRNY, @NYGovCuomo",http://twitter.com/BANgentrifying/status/949142639080759296,TRUE,TRUE,c,g,o: video,"Albany, NY",Make the Road NY; https://t.co/QPwc0S4gE1?amp=1,,RT @JLopez_MRNY: Earlier this week: @NYGovCuomo says “we can change anything we want to change”  Today: Hundreds of Tenants in Albany say “…,,,,
413203,2018-01-05T04:56:35Z,01/05/2018,949142561725202435,BANgentrifying,894,236,2,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/949142561725202435,TRUE,TRUE,d,h,p,"332 Rutland Road, Brooklyn NY",Equality for Flatbush; https://equalityforflatbush.tumblr.com/post/169320234887/new-e4f-video-isaac-pollack-we-want-a-super,,RT @EqualFlatbush: 📹 New E4F Video: Isaac Pollack:  We Want A Super ! 332 Rutland Ave Tenants 11/21 /17 Direct Action On... https://t.co/Cj…,,,,
413204,2018-01-05T04:56:32Z,01/05/2018,949142549146476545,BANgentrifying,894,236,2,BOMBCYLONE,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/949142549146476545,TRUE,TRUE,d,h,o: none,"851 E 163rd st, The Bronx NY",Equality for Flatbush; http://www.equalityforflatbush.org/,,RT @EqualFlatbush: 851 E 163rd st-  Still no heat and hot water Call 311 now!!   #BOMBCYLONE https://t.co/heSRiDtqKN,https://t.co/heSRiDtqKN,https://twitter.com/somecityusa/status/949033630625562625,,
413205,2018-01-05T04:56:29Z,01/05/2018,949142535489794050,BANgentrifying,894,236,1,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/949142535489794050,TRUE,TRUE,d,h,o: event,"441 Brooklyn Avenue, Brooklyn NY",Equality for Flatbush; http://www.equalityforflatbush.org/,,RT @EqualFlatbush: Come support the tenants of 441 Brooklyn Avenue. They are taking legal action after years of struggle with the landlords…,,,,
413206,2018-01-05T04:56:24Z,01/05/2018,949142517240315906,BANgentrifying,894,236,2,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/949142517240315906,TRUE,TRUE,c,h,p,"60 Turner Place, Albany NY",Equality for Flatbush; http://www.equalityforflatbush.org/,,RT @EqualFlatbush: 60 Turner Place Tenant Association Victory! Infamous Racist Herchin Ablai Removed as Building Superintendent https://t.c…,,,,
413207,2018-01-05T04:56:21Z,01/05/2018,949142503873114112,BANgentrifying,894,236,9,,,"@somecityusa, @NYCPA, @NYCMayor, @NYCMayors",http://twitter.com/BANgentrifying/status/949142503873114112,TRUE,TRUE,o: tweet not found,o: tweet not found,o:tweet not found,none,tweet not available,,RT @somecityusa: Video right now at 851 e 163rd Bronx. Still no heat or hot water since 10am! keep calling 311! @NYCPA @NYCMayor @NYCMayors…,,,,
413208,2018-01-05T04:56:17Z,01/05/2018,949142484159938562,BANgentrifying,894,236,1,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/949142484159938562,TRUE,TRUE,c,c,o: event,"The Flatbush Library, 22 Linden Blvd, Brooklyn NY",Equality for Flatbush; https://equalityforflatbush.tumblr.com/post/169332479507/the-next-equality-for-flatbush-community-meeting,,RT @EqualFlatbush: 📷 The next Equality for Flatbush Community Meeting will be on SAT 1/13 2pm-4pm at The Flatbush Library... https://t.co/A…,,,,
413209,2018-01-05T04:56:01Z,01/05/2018,949142419655684097,BANgentrifying,894,236,1,,,,http://twitter.com/BANgentrifying/status/949142419655684097,FALSE,FALSE,c,g,o: video,"Brooklyn, NY",B.A.N. Gentrification; http://t.co/5zWSktZmrq?amp=1,,The Brooklyn Anti-Gentrification Network (BAN) 's  Second Annual Holiday Action at the home of Deputy Mayor Alicia… https://t.co/iDPbDdqFxp,https://t.co/iDPbDdqFxp,https://twitter.com/i/web/status/949142419655684097,,
413210,2018-01-04T03:12:37Z,01/04/2018,948754010001035264,BANgentrifying,894,236,11,,,@raquelnamuche,http://twitter.com/BANgentrifying/status/948754010001035264,TRUE,TRUE,c,h,up,"Bushwick, Brooklyn",,,RT @raquelnamuche: This happened tonight. Tenants in this building in Bushwick are starting the new year w broken toilets &amp; threats immigra…,,,,
413211,2018-01-04T03:12:33Z,01/04/2018,948753992607240192,BANgentrifying,894,236,9,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/948753992607240192,TRUE,TRUE,c,h,o:none,755 Jackson Ave,Bronx,,"RT @EqualFlatbush: Still NO heat or hot water at 755 Jackson Ave  and a storm is coming  please continue to FLOOD  Keyou Keypour, a notorio…",,,,
413212,2018-01-04T03:12:28Z,01/04/2018,948753972092948485,BANgentrifying,894,236,160,,,"@nychange, @NYGovCuomo",http://twitter.com/BANgentrifying/status/948753972092948485,TRUE,TRUE,d,h,up,none,"cuomoshousingcrisis, NYSOTS",,RT @nychange: HAPPENING NOW tenants &amp; homeless New Yorkers march to @NYGovCuomo’s state of the state address to demand housing justice in N…,,,,
413213,2018-01-04T03:12:11Z,01/04/2018,948753901930582017,BANgentrifying,894,236,61,,,@yeampierre,http://twitter.com/BANgentrifying/status/948753901930582017,TRUE,TRUE,d,g,m,Puerto Rico,puertorico,,RT @yeampierre: They’ve told Ricans on the island that despite more than 100 days w/o electricity &amp; basic human needs met- it may be anothe…,,,,
413214,2018-01-04T03:12:07Z,01/04/2018,948753885065334784,BANgentrifying,894,236,19,"PeoplesMonday, NYC_SHUTITDOWN",,@angrypacifist01,http://twitter.com/BANgentrifying/status/948753885065334784,TRUE,TRUE,c,c,o:none,none,"peoplesmonday, NYC Shutdown",,RT @angrypacifist01: Hope to see many of my #PeoplesMonday #NYC_SHUTITDOWN comrades at the vigil for Erica tonight at the memorial at 7pm.…,,,,
413215,2018-01-04T03:11:44Z,01/04/2018,948753788508229634,BANgentrifying,894,236,5,,,@sylvia_nyc,http://twitter.com/BANgentrifying/status/948753788508229634,TRUE,TRUE,l,b,up,none,none,,"RT @sylvia_nyc: When an income band for lottery housing spans $30k, who do you think ends up in the apt? Folks making $50k and $80k jockeyi…",,,,
413216,2018-01-04T03:11:41Z,01/04/2018,948753774725816320,BANgentrifying,894,236,26,,,@Josmar_Trujillo,http://twitter.com/BANgentrifying/status/948753774725816320,TRUE,TRUE,c,g,none,none,none,,"RT @Josmar_Trujillo: I shouldn't have to say this but Predictive Policing is a big fat, roll-up-a-newspaper-and-slap-you-on-the-nose NO. Th…",,,,
413217,2018-01-04T03:11:33Z,01/04/2018,948753738981937152,BANgentrifying,894,236,248,,,@nychange,http://twitter.com/BANgentrifying/status/948753738981937152,TRUE,TRUE,d,h,up,NY State Capitol,"cuomoshousingcrisis, NYSOTS",,RT @nychange: BREAKING: 30 activists block the doors to the NY State Capitol demanding housing justice for all New Yorkers #CuomosHousingCr…,,,,
413218,2018-01-04T03:11:27Z,01/04/2018,948753717406371841,BANgentrifying,894,236,34,,,"@Met_Council, @NYGovCuomo",http://twitter.com/BANgentrifying/status/948753717406371841,TRUE,TRUE,l,g,none,none,"cuomoshousingcrisis, NYSOTS",,RT @Met_Council: We’re demanding that @NYGovCuomo put tenants &amp; homeless New Yorkers first &amp; prioritize a strong housing budget for 2018. #…,,,,
413219,2018-01-04T03:11:25Z,01/04/2018,948753705683308544,BANgentrifying,894,236,26,"NYSTOS, CuomosHousingCrisis",,"@Flatbushpower, @NYGovCuomo",http://twitter.com/BANgentrifying/status/948753705683308544,TRUE,TRUE,d,g,up,none,"cuomoshousingcrisis, NYSOTS",,RT @Flatbushpower: More than 20 NY'ers arrested few minutes ago blocking @NYGovCuomo #NYSTOS for housing justice. #CuomosHousingCrisis http…,,,,
413220,2018-01-04T03:11:21Z,01/04/2018,948753689199742977,BANgentrifying,894,236,10,,,"@TenantPowerNY, @NYGovCuomo",http://twitter.com/BANgentrifying/status/948753689199742977,TRUE,TRUE,l,,up,none,cuomoshousingcrisis,,RT @TenantPowerNY: Tenants are putting their bodies on the line.  @NYGovCuomo can you hear us?  We demand:  ✅ protect tenants with stronger…,,,,
413221,2018-01-04T03:11:17Z,01/04/2018,948753673018060801,BANgentrifying,894,236,11,,,"@BKBailFund, @NYGovCuomo",http://twitter.com/BANgentrifying/status/948753673018060801,TRUE,TRUE,c,g,o: none,"Brooklyn, New York",Brooklyn Community Bail Fund; https://twitter.com/BKBailFund,,RT @BKBailFund: .@NYGovCuomo 2017 State of the State said: “Provide alternatives to pretrial detention for low-risk individuals.” We don’t…,,,,
413222,2018-01-04T03:11:14Z,01/04/2018,948753663245381633,BANgentrifying,894,236,6,,,@somecityusa,http://twitter.com/BANgentrifying/status/948753663245381633,TRUE,TRUE,o: tweet not found,o: tweet not found,o: tweet not found,o: tweet not found,o: tweet not found,,"RT @somecityusa: ACTION ALERT: Tenants at 755 Jackson Avenue, Bronx, have gone 2 days without heat and hot water in the ENTIRE building.  H…",,,,
